SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DOB,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,Price,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL
2021,M,21KEENOV,11/16/2021,4,7,2417,2417,Cayman Sunrise,Cayman Sunrise,,,3/10/2009,14,CH,Mare,,B,,,,Petionville,Petionville,Cayman Sunset,Cayman Sunset,,,,,,,,Broken Vow,4/21/2021,"Denali Stud, Agent for Respite Farm ",,,,Anzac LLC,,,,27000,,,,,T,2009
2021,M,21KEENOV,11/16/2021,4,7,2418,2418,,,,,2/14/2021,2,CH,Colt,,WN,,,,Klimt,Klimt,Cayman Sunrise,Cayman Sunrise,,,,,,,,,,"Denali Stud, Agent for Respite Farm ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2419,2419,Andor Asquifar,Andor Asquifar,,,1/24/2021,2,DB/BR,Colt,,WN,,,,Palace Malice,Palace Malice,Charladora,Charladora,,,,,,,,,,"Warrendale Sales, Agent XL ",,,,Two Creeks Racing / J. Bentley Bradshaw,,,,7000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2420,2420,After a Few,After a Few,,,3/1/2019,4,B,Filly,,BRP,,,,Empire Maker,Empire Maker,Chia,Chia,,,,,,,,,,"Gainesway, Agent V ",,,,Craig Smith Racing,,,,9000,,,,,T,2019
2021,M,21KEENOV,11/16/2021,4,7,2421,2421,Eight Days Sober,Eight Days Sober,,,3/20/2021,2,B    ,Filly,,WN,,,,Enticed,Enticed,Child Please,Child Please,,,,,,,,,,"Brandywine Farm (Jim & Pam Robinson), Agent I ",,,,"R.N.A. (22,000)",,,,,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2422,2422,Collator,Collator,,,4/8/2021,2,CH   ,Colt,,WN,,,,Street Boss,Street Boss,Chinchilla,Chinchilla,,,,,,,,,,"Paramount Sales, Agent XXV ",,,,"Jerry L. Romans, Jr.",,,,30000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2423,2423,Chocolate Smoothie,Chocolate Smoothie,,,4/3/2013,10,CH,Mare,,B,,,,Ghostzapper,Ghostzapper,Tiffany Twisted,Tiffany Twisted,,,,,,,,Classic Empire,4/23/2021,"Warrendale Sales, Agent XXXI ",,,,Yezzi Thoroughbreds,,,,27000,,,,,T,2013
2021,M,21KEENOV,11/16/2021,4,7,2424,2424,Choir,Choir,,,5/29/2013,10,B,Mare,,B,,,,Pulpit,Pulpit,Emmy Darling,Emmy Darling,,,,,,,,Practical Joke,3/19/2021,"Brookdale Sales, Agent for Jack Swain ",,,,Out,,,,0,,,,,T,2013
2021,M,21KEENOV,11/16/2021,4,7,2425,2425,Leia Asquifar,Leia Asquifar,,,2/20/2021,2,CH,Filly,,WN,,,,Catalina Cruiser,Catalina Cruiser,Choir,Choir,,,,,,,,,,"Brookdale Sales, Agent for Jack Swain ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2426,2426,Christina d'Oro,Christina d'Oro,,,3/17/2008,15,DB/BR,Mare,,B,,,,Medaglia d'Oro,Medaglia d'Oro,Ionlyhaveeyesforu,Ionlyhaveeyesforu,,,,,,,,Mendelssohn,4/8/2021,"Paramount Sales, Agent LXIII ",,,,Out,,,,0,,,,,T,2008
2021,M,21KEENOV,11/16/2021,4,7,2427,2427,,,,,4/4/2021,2,GR/RO,Filly,,WN,,,,Mitole,Mitole,Ciddy's Song,Ciddy's Song,,,,,,,,,,"Taylor Made Sales Agency, Agent CXXVIII ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2428,2428,Luis Asmar,Luis Asmar,,,2/8/2021,2,B,Colt,,WN,,,,Flameaway,Flameaway,Cindy's Mom,Cindy's Mom,,,,,,,,,,"Eaton Sales, Agent ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2429,2429,Magnificent Creed,Magnificent Creed,,,1/20/2021,2,B    ,Filly,,WN,,,,Jimmy Creed,Jimmy Creed,Classy Lil Rebel,Classy Lil Rebel,,,,,,,,,,"Gainesway, Agent IV ",,,,"Peter Kirwan, Agent",,,,15000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2430,2430,Clear Distinction,Clear Distinction,,,3/1/2003,20,DB/BR,Mare,,B,,,,Storm Cat,Storm Cat,Clearwater,Clearwater,,,,,,,,West Coast,3/23/2021,"Paramount Sales, Agent for Gary & Mary West Stables, Inc. (Annual Reduction)",,,,Out,,,,0,,,,,T,2003
2021,M,21KEENOV,11/16/2021,4,7,2431,2431,Thompson,Thompson,,,4/13/2021,2,CH   ,Colt,,WN,,,,First Samurai,First Samurai,Cleo's Krewe,Cleo's Krewe,,,,,,,,,,"Paramount Sales, Agent XXV ",,,,Duane Hopp,,,,25000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2432,2432,,,,,3/18/2021,2,B,Filly,,WN,,,,Violence,Violence,C'Mon Sister,C'Mon Sister,,,,,,,,,,"Taylor Made Sales Agency, Agent LXII ",,,,"Machmer Hall, Agent for Tollgate Farm",,,,40000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2433,2433,Concert Strike,Concert Strike,,,2/19/2009,14,B,Mare,,B,,,,Smart Strike,Smart Strike,Phyllis Sassy Girl,Phyllis Sassy Girl,,,,,,,,Spun to Run,4/27/2021,"Gainesway, Agent V ",,,,Out,,,,0,,,,,T,2009
2021,M,21KEENOV,11/16/2021,4,7,2434,2434,Concord Eclipse,Concord Eclipse,,,1/19/2018,5,B,Mare,,B,,,,Tiznow,Tiznow,Conquest Eclipse,Conquest Eclipse,,,,,,,,The Factor,3/9/2021,"Summerfield (Francis and Barbara Vanlangendonck), Agent XVI ",,,,Brook Ledge,,,,32000,,,,,T,2018
2021,M,21KEENOV,11/16/2021,4,7,2435,2435,Condi,Condi,,,3/9/2015,8,B,Mare,,B,,,,Elusive Quality,Elusive Quality,Blushing Dixie,Blushing Dixie,,,,,,,,Violence,3/12/2021,"Mulholland Springs, Agent ",,,,"Berkey Bloodstock Services, Inc.",,,,40000,,,,,T,2015
2021,M,21KEENOV,11/16/2021,4,7,2436,2436,,,,,2/14/2021,2,B,Colt,,WN,,,,Outwork,Outwork,Condi,Condi,,,,,,,,,,"Mulholland Springs, Agent ",,,,Global Racing LLC,,,,22000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2437,2437,Conquest Bad Uncle,Conquest Bad Uncle,,,2/2/2013,10,DB/BR,Mare,,B,,,,Uncle Mo,Uncle Mo,Worstcasescenario,Worstcasescenario,,,,,,,,Practical Joke,6/15/2021,"Warrendale Sales, Agent II ",,,,Sancal / Kurtel,,,,40000,,,,,T,2013
2021,M,21KEENOV,11/16/2021,4,7,2438,2438,Call Protection,Call Protection,,,3/29/2021,2,DB/BR,Colt,,WN,,,,Good Samaritan,Good Samaritan,Conquest Bad Uncle,Conquest Bad Uncle,,,,,,,,,,"Warrendale Sales, Agent II ",,,,"Colt Pike, Agent",,,,60000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2439,2439,Conquest Rebel,Conquest Rebel,,,2/24/2011,12,B,Mare,,B,,,,Dixie Union,Dixie Union,Delicate Dynamite,Delicate Dynamite,,,,,,,,Tapwrit,4/26/2021,"Gainesway, Agent VI ",,,,Stone Ranches LTD.,,,,5500,,,,,T,2011
2021,M,21KEENOV,11/16/2021,4,7,2440,2440,Consecrate,Consecrate,,,5/21/2011,12,CH,Mare,,B,,,,Pulpit,Pulpit,Curious Conundrum,Curious Conundrum,,,,,,,,Audible,3/21/2021,"Bluegrass Thoroughbred Services Inc., Agent IV ",,,,"R.N.A. (47,000)",,,,,,,,,T,2011
2021,M,21KEENOV,11/16/2021,4,7,2441,2441,Cordelhia (IRE),Cordelhia (IRE),,,1/21/2016,7,B,Mare,,B,,,,Australia (GB),Australia (GB),Chrysanthemum (IRE),Chrysanthemum (IRE),,,,,,,,Outwork,6/12/2021,"Warrendale Sales, Agent XL ",,,,Aksoy Izzet Tugban,,,,12000,,,,,T,2016
2021,M,21KEENOV,11/16/2021,4,7,2442,2442,Lomachenko,Lomachenko,,,5/20/2021,2,CH   ,Colt,,WN,,,,Mendelssohn,Mendelssohn,Cordelhia (IRE),Cordelhia (IRE),,,,,,,,,,"Brookdale Sales, Agent ",,,,Top Notch Bloodstock,,,,82000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2443,2443,,,,,3/3/2021,2,B    ,Filly,,WN,,,,Maximus Mischief,Maximus Mischief,Courier,Courier,,,,,,,,,,"Gainesway, Agent IV ",,,,Wynnstay,,,,50000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2444,2444,,,,,3/28/2021,2,GR/RO,Filly,,WN,,,,Summer Front,Summer Front,Creative Thinking,Creative Thinking,,,,,,,,,,"Brereton C. Jones/Airdrie Stud Inc., Agent ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2445,2445,Danalake,Danalake,,,1/24/2010,13,B,Mare,,B,,,,Friends Lake,Friends Lake,Danaway,Danaway,,,,,,,,Tapiture,3/5/2021,"Nicky Drion Thoroughbreds, Agent VIII (To Dissolve a Partnership)",,,,Horse World,,,,7000,,,,,T,2010
2021,M,21KEENOV,11/16/2021,4,7,2446,2446,Game Misconduct,Game Misconduct,,,2/4/2021,2,CH   ,Colt,,WN,,,,Flameaway,Flameaway,Danalake,Danalake,,,,,,,,,,"Nicky Drion Thoroughbreds, Agent VIII (To Dissolve a Partnership)",,,,Follow Farm,,,,36000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2447,2447,Dance and Dance,Dance and Dance,,,4/22/2016,7,GR/RO,Mare,,BP,,,,Verrazano,Verrazano,Rhythm and Rhyme,Rhythm and Rhyme,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,TLC Thoroughbreds LLC,,,,15000,,,,,T,2016
2021,M,21KEENOV,11/16/2021,4,7,2448,2448,Dancefortheempire,Dancefortheempire,,,5/2/2018,5,B,Filly,,BRP,,,,Empire Maker,Empire Maker,This Cat Can Dance,This Cat Can Dance,,,,,,,,,,"Indian Creek, Agent ",,,,"Donato Lanni, Agent",,,,47000,,,,,T,2018
2021,M,21KEENOV,11/16/2021,4,7,2449,2449,Darajah,Darajah,,,3/7/2010,13,DB/BR,Mare,,B,,,,Hard Spun,Hard Spun,Tell Seattle,Tell Seattle,,,,,,,,Mitole,3/7/2021,"Ramsey Farm, Agent ",,,,Adel Alatawy,,,,17000,,,,,T,2010
2021,M,21KEENOV,11/16/2021,4,7,2450,2450,Methods,Methods,,,3/6/2021,2,DB/BR,Filly,,WN,,,,Connect,Connect,Daring Reality,Daring Reality,,,,,,,,,,"Eaton Sales, Agent ",,,,Clarmont Bloodstock Club,,,,47000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2451,2451,Deanaallen'skitten,Deanaallen'skitten,,,3/5/2007,16,CH,Mare,,B,,,,Kitten's Joy,Kitten's Joy,Miss Carmella (IRE),Miss Carmella (IRE),,,,,,,,Vino Rosso,5/25/2021,"Ramsey Farm, Agent ",,,,Mike Abraham,,,,16000,,,,,T,2007
2021,M,21KEENOV,11/16/2021,4,7,2452,2452,,,,,4/17/2021,2,CH,Colt,,WN,,,,Vino Rosso,Vino Rosso,Deanaallen'skitten,Deanaallen'skitten,,,,,,,,,,"Ramsey Farm, Agent ",,,,McKathan Bros.,,,,115000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2453,2453,Decorated for Gold,Decorated for Gold,,,2/19/2016,7,B,Mare,,B,,,,Declaration of War,Declaration of War,Gold D' Medaglia,Gold D' Medaglia,,,,,,,,Klimt,4/20/2021,"Eaton Sales, Agent ",,,,Andria Mengucci,,,,7000,,,,,T,2016
2021,M,21KEENOV,11/16/2021,4,7,2454,2454,De la Soul,De la Soul,,,5/1/2018,5,B,Mare,,B,,,,More Than Ready,More Than Ready,The Crane,The Crane,,,,,,,,Gun Runner,3/13/2021,"Indian Creek, Agent ",,,,Jon Marshall,,,,205000,,,,,T,2018
2021,M,21KEENOV,11/16/2021,4,7,2455,2455,First Joke,First Joke,,,2/13/2021,2,B    ,Filly,,WN,,,,Practical Joke,Practical Joke,Delphinium,Delphinium,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,William Gotwals,,,,55000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2456,2456,Desert Gazelle,Desert Gazelle,,,2/9/2009,14,CH,Mare,,B,,,,Smart Strike,Smart Strike,Code Book,Code Book,,,,,,,,Street Boss,3/26/2021,Godolphin ,,,,AP Stable,,,,15000,,,,,T,2009
2021,M,21KEENOV,11/16/2021,4,7,2457,2457,Distortion,Distortion,,,3/10/2010,13,CH,Mare,,B,,,,Distorted Humor,Distorted Humor,Misty Rosette,Misty Rosette,,,,,,,,Outwork,5/9/2021,"Hunter Valley Farm, Agent ",,,,"Ahmad Alabdullatif, Agent",,,,13000,,,,,T,2010
2021,M,21KEENOV,11/16/2021,4,7,2458,2458,Diva Ready,Diva Ready,,,4/6/2019,4,B,Filly,,BRP,,,,More Than Ready,More Than Ready,Mango Diva (GB),Mango Diva (GB),,,,,,,,,,"Mill Ridge Sales, Agent ",,,,Out,,,,0,,,,,T,2019
2021,M,21KEENOV,11/16/2021,4,7,2459,2459,Divine Mission,Divine Mission,,,5/25/2018,5,DB/BR,Mare,,B,,,,Twirling Candy,Twirling Candy,Sisterhood,Sisterhood,,,,,,,,Audible,5/19/2021,"Ramsey Farm, Agent ",,,,Out,,,,0,,,,,T,2018
2021,M,21KEENOV,11/16/2021,4,7,2460,2460,Diza,Diza,,,4/22/2006,17,B,Mare,,B,,,,Empire Maker,Empire Maker,Aletta Maria,Aletta Maria,,,,,,,,Malibu Moon,4/30/2021,"Denali Stud, Agent XLV ",,,,"Michael Slezak, Agent",,,,22000,,,,,T,2006
2021,M,21KEENOV,11/16/2021,4,7,2461,2461,,,,,2/20/2021,2,B,Colt,,WN,,,,Demarchelier (GB),Demarchelier (GB),Dooder,Dooder,,,,,,,,,,"Indian Creek, Agent ",,,,St. Elias Stables,,,,45000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2462,2462,From Scratch,From Scratch,,,3/2/2021,2,CH,Filly,,WN,,,,Flameaway,Flameaway,Dreaming of Susie,Dreaming of Susie,,,,,,,,,,"Eaton Sales, Agent ",,,,"Michael Hernon, Agent",,,,60000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2463,2463,Dynaslew,Dynaslew,,,4/20/2006,17,DB/BR,Mare,,B,,,,Dynaformer,Dynaformer,Slews Final Answer,Slews Final Answer,,,,,,,,Mendelssohn,4/5/2021,"Nicky Drion Thoroughbreds, Agent VII ",,,,Chris & Kenzie Johnson,,,,35000,,,,,T,2006
2021,M,21KEENOV,11/16/2021,4,7,2464,2464,Dyna Waltz (GB),Dyna Waltz (GB),,,2/14/2007,16,B,Mare,,B,,,,Dynaformer,Dynaformer,Valentine Waltz (IRE),Valentine Waltz (IRE),,,,,,,,Omaha Beach,6/10/2021,"Mill Ridge Sales, Agent ",,,,Out,,,,0,,,,,T,2007
2021,M,21KEENOV,11/16/2021,4,7,2465,2465,Elbe (GB),Elbe (GB),,,1/30/2009,14,B,Mare,,B,,,,Dansili (GB),Dansili (GB),Imroz,Imroz,,,,,,,,Cairo Prince,3/5/2021,"Taylor Made Sales Agency, Agent CL ",,,,Stanford Stud,,,,53000,,,,,T,2009
2021,M,21KEENOV,11/16/2021,4,7,2466,2466,Eleganza,Eleganza,,,2/26/2018,5,B,Mare,,B,,,,Nyquist,Nyquist,Interior Design,Interior Design,,,,,,,,Midshipman,3/11/2021,Godolphin ,,,,Stone Farm,,,,90000,,,,,T,2018
2021,M,21KEENOV,11/16/2021,4,7,2467,2467,Elusive Champagne,Elusive Champagne,,,3/6/2007,16,B,Mare,,B,,,,Elusive Quality,Elusive Quality,Belong to Sea,Belong to Sea,,,,,,,,Bolt d'Oro,4/19/2021,"Ramsey Farm, Agent ",,,,Montesacro Farm,,,,20000,,,,,T,2007
2021,M,21KEENOV,11/16/2021,4,7,2468,2468,Elusive Strike,Elusive Strike,,,5/10/2018,5,DB/BR,Mare,,B,,,,Curlin,Curlin,Maryfield,Maryfield,,,,,,,,Army Mule,4/4/2021,"Hill 'n' Dale Sales Agency, Agent ",,,,Gale Bloodstock,,,,45000,,,,,T,2018
2021,M,21KEENOV,11/16/2021,4,7,2469,2469,Nice Boy,Nice Boy,,,2/4/2021,2,B,Colt,,WN,,,,Goldencents,Goldencents,Elusive Truth,Elusive Truth,,,,,,,,,,"Taylor Made Sales Agency, Agent CXLV ",,,,Kinga Farm,,,,20000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2470,2470,Elysian,Elysian,,,3/6/2011,12,CH,Mare,,B,,,,Smart Strike,Smart Strike,Initiation,Initiation,,,,,,,,Collected,3/21/2021,"Cara Bloodstock (Bernard McCormack), Agent III ",,,,"S. Smith, Agent for Omar Aldabbagh",,,,35000,,,,,T,2011
2021,M,21KEENOV,11/16/2021,4,7,2471,2471,Emerald Quality,Emerald Quality,,,4/29/2014,9,DB/BR,Mare,,B,,,,Quality Road,Quality Road,Dahlia Dearest,Dahlia Dearest,,,,,,,,Laoban,3/21/2021,"Denali Stud, Agent XII ",,,,Out,,,,0,,,,,T,2014
2021,M,21KEENOV,11/16/2021,4,7,2472,2472,Empire Kate,Empire Kate,,,2/22/2018,5,B,Mare,,B,,,,Empire Maker,Empire Maker,Katie's Heat,Katie's Heat,,,,,,,,Tapiture,4/11/2021,"Gainesway, Agent XXVII ",,,,Checkmate Thoroughbreds,,,,25000,,,,,T,2018
2021,M,21KEENOV,11/16/2021,4,7,2473,2473,,,,,4/26/2021,2,CH,Colt,,WN,,,,Tapiture,Tapiture,Encouragement,Encouragement,,,,,,,,,,"Denali Stud, Agent XXIII ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2474,2474,,,,,3/14/2021,2,B,Colt,,WN,,,,Air Force Blue,Air Force Blue,Entangle (GB),Entangle (GB),,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2475,2475,Erzulie Dantor,Erzulie Dantor,,,3/8/2009,14,DB/BR,Mare,,B,,,,Yonaguska,Yonaguska,Belle Erzulie,Belle Erzulie,,,,,,,,Mo Town,5/8/2021,"Denali Stud, Agent for Respite Farm ",,,,Anzac LLC,,,,30000,,,,,T,2009
2021,M,21KEENOV,11/16/2021,4,7,2476,2476,,,,,4/16/2021,2,DB/BR,Filly,,WN,,,,Palace Malice,Palace Malice,Erzulie Dantor,Erzulie Dantor,,,,,,,,,,"Denali Stud, Agent for Respite Farm ",,,,Jim Zahler,,,,7000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2477,2477,Genetic P R,Genetic P R,,,4/5/2021,2,CH   ,Colt,,WN,,,,Palace Malice,Palace Malice,Exogenetic,Exogenetic,,,,,,,,,,"Indian Creek, Agent ",,,,Jim Zahler,,,,15000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2478,2478,Exonerated,Exonerated,,,3/20/2005,18,B,Mare,,B,,,,Johannesburg,Johannesburg,Ladies Night In,Ladies Night In,,,,,,,,Tom's d'Etat,4/11/2021,"Eaton Sales, Agent ",,,,Out,,,,0,,,,,T,2005
2021,M,21KEENOV,11/16/2021,4,7,2479,2479,Eye of Taurus,Eye of Taurus,,,3/8/2006,17,B,Mare,,B,,,,Aldebaran,Aldebaran,Ocean Shore,Ocean Shore,,,,,,,,Gun Runner,5/24/2021,"Brookdale Sales, Agent ",,,,Out,,,,0,,,,,T,2006
2021,M,21KEENOV,11/16/2021,4,7,2480,2480,Family Rate,Family Rate,,,2/7/2018,5,DB/BR,Mare,,B,,,,More Than Ready,More Than Ready,Educating,Educating,,,,,,,,Oscar Performance,2/19/2021,"Hill 'n' Dale Sales Agency, Agent ",,,,Rafael Matos,,,,12000,,,,,T,2018
2021,M,21KEENOV,11/16/2021,4,7,2481,2481,Fate of Ophelia,Fate of Ophelia,,,3/13/2018,5,B,Filly,,BRP,,,,Curlin,Curlin,Katie's Kiss,Katie's Kiss,,,,,,,,,,"Indian Creek, Agent ",,,,Hunter Valley Farm,,,,90000,,,,,T,2018
2021,M,21KEENOV,11/16/2021,4,7,2482,2482,Final Reward,Final Reward,,,4/8/2015,8,DB/BR,Mare,,B,,,,Arch,Arch,Last Kitten,Last Kitten,,,,,,,,Bolt d'Oro,4/16/2021,"Ramsey Farm, Agent ",,,,"Kaizen Sales / Richard Kent, Agent",,,,52000,,,,,T,2015
2021,M,21KEENOV,11/16/2021,4,7,2483,2483,Yatta,Yatta,,,3/11/2021,2,DB/BR,Filly,,WN,,,,Yoshida (JPN),Yoshida (JPN),Final Reward,Final Reward,,,,,,,,,,"Ramsey Farm, Agent ",,,,JDM Holdings,,,,25000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2484,2484,Finial,Finial,,,1/30/2016,7,CH,Mare,,B,,,,First Samurai,First Samurai,Fleuron,Fleuron,,,,,,,,Accelerate,3/15/2021,"Warrendale Sales, Agent XXXIII ",,,,"R.N.A. (25,000)",,,,,,,,,T,2016
2021,M,21KEENOV,11/16/2021,4,7,2485,2485,Bubbubz,Bubbubz,,,2/13/2021,2,B    ,Colt,,WN,,,,Unified,Unified,Finial,Finial,,,,,,,,,,"Warrendale Sales, Agent XXXIII ",,,,"R.N.A. (7,000)",,,,,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2486,2486,Flat Meadow,Flat Meadow,,,5/16/2015,8,DB/BR,Mare,,B,,,,War Chant,War Chant,Figure of Beauty,Figure of Beauty,,,,,,,,Dialed In,3/27/2021,"Hunter Valley Farm, Agent ",,,,Glencrest Farm,,,,45000,,,,,T,2015
2021,M,21KEENOV,11/16/2021,4,7,2487,2487,,,,,1/24/2021,2,DB/BR,Colt,,WN,,,,Tapwrit,Tapwrit,Fleur de Cerise,Fleur de Cerise,,,,,,,,,,"Gainesway, Agent V ",,,,Duane Hopp,,,,7000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2488,2488,Zo Lee,Zo Lee,,,2/24/2021,2,CH,Filly,,WN,,,,Good Samaritan,Good Samaritan,Flipster,Flipster,,,,,,,,,,"Eaton Sales, Agent ",,,,The Racing Advisory,,,,20000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2489,2489,Jacked,Jacked,,,5/1/2021,2,B    ,Colt,,WN,,,,Violence,Violence,Fonteyn,Fonteyn,,,,,,,,,,"Brookdale Sales, Agent ",,,,Ricardo Azpurua,,,,18000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2490,2490,Forever Discreet (AUS),Forever Discreet (AUS),,,9/9/2010,12,B,Mare,,B,,,,Bernardini,Bernardini,She's Discreet (AUS),She's Discreet (AUS),,,,,,,,Vino Rosso,4/27/2021,"Hunter Valley Farm, Agent for Spendthrift Farm LLC ",,,,Adel Alatawy,,,,35000,,,,,T,2010
2021,M,21KEENOV,11/16/2021,4,7,2491,2491,Fortheloveofnell (IRE),Fortheloveofnell (IRE),,,1/29/2011,12,B,Mare,,B,,,,Galileo (IRE),Galileo (IRE),Nell Gwyn (IRE),Nell Gwyn (IRE),,,,,,,,Catalina Cruiser,3/15/2021,"Taylor Made Sales Agency, Agent XCIII ",,,,Mike Abraham,,,,11000,,,,,T,2011
2021,M,21KEENOV,11/16/2021,4,7,2492,2492,Foxy Medal,Foxy Medal,,,5/12/2015,8,DB/BR,Mare,,B,,,,Tapit,Tapit,Foxy Danseur,Foxy Danseur,,,,,,,,Volatile,5/6/2021,"Warrendale Sales, Agent XX ",,,,James Purvis,,,,37000,,,,,T,2015
2021,M,21KEENOV,11/16/2021,4,7,2493,2493,Funny Money,Funny Money,,,4/14/2009,14,GR/RO,Mare,,B,,,,Dehere,Dehere,Seattle Moon,Seattle Moon,,,,,,,,Gormley,5/14/2021,"Summerfield (Francis and Barbara Vanlangendonck), Agent XVI ",,,,"Ahmad Alabdullatif, Agent",,,,10000,,,,,T,2009
2021,M,21KEENOV,11/16/2021,4,7,2494,2494,Galaxy Princess,Galaxy Princess,,,2/22/2012,11,B,Mare,,B,,,,Tiznow,Tiznow,Spherical,Spherical,,,,,,,,First Dude,2/22/2021,"Eaton Sales, Agent ",,,,K.O.I.D.,,,,6000,,,,,T,2012
2021,M,21KEENOV,11/16/2021,4,7,2495,2495,Gallant Lady,Gallant Lady,,,5/4/2011,12,DB/BR,Mare,,B,,,,Unbridled Energy,Unbridled Energy,Gallant Jean,Gallant Jean,,,,,,,,Gormley,5/28/2021,"Eaton Sales, Agent ",,,,Cane River Road,,,,4000,,,,,T,2011
2021,M,21KEENOV,11/16/2021,4,7,2496,2496,Gathered Flowers,Gathered Flowers,,,3/5/2018,5,CH,Filly,,BRP,,,,Orb,Orb,Goldbud,Goldbud,,,,,,,,,,"Indian Creek, Agent ",,,,"R.N.A. (19,000)",,,,,,,,,T,2018
2021,M,21KEENOV,11/16/2021,4,7,2497,2497,Mashka,Mashka,,,5/8/2021,2,B,Filly,,WN,,,,Demarchelier (GB),Demarchelier (GB),Gdansking Queen,Gdansking Queen,,,,,,,,,,"Warrendale Sales, Agent XXXII ",,,,Ellen Pike,,,,7000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2498,2498,Genie's Glory,Genie's Glory,,,4/6/2015,8,B,Mare,,B,,,,Uncle Mo,Uncle Mo,Sechura,Sechura,,,,,,,,West Coast,5/17/2021,"Paramount Sales, Agent for Gary & Mary West Stables, Inc. (Annual Reduction)",,,,"Hacienda Los Nietos, Inc.",,,,9000,,,,,T,2015
2021,M,21KEENOV,11/16/2021,4,7,2499,2499,Gigi's World,Gigi's World,,,3/28/2021,2,DB/BR,Filly,,WN,,,,World of Trouble,World of Trouble,Gigi Jean,Gigi Jean,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,Sheltowee Farm,,,,14000,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2500,2500,,,,,3/13/2021,2,DB/BR,Colt,,WN,,,,Jimmy Creed,Jimmy Creed,Girl Code,Girl Code,,,,,,,,,,"Bluegrass Thoroughbred Services Inc., Agent II ",,,,"R.N.A. (19,000)",,,,,,,,,T,2021
2021,M,21KEENOV,11/16/2021,4,7,2501,2501,Giveherdalute,Giveherdalute,,,3/26/2015,8,B,Mare,,B,,,,Midnight Lute,Midnight Lute,Casino Gold,Casino Gold,,,,,,,,Maclean's Music,6/5/2021,"Hill 'n' Dale Sales Agency, Agent ",,,,Amaroo Farm,,,,20000,,,,,T,2015
2021,M,21KEENOV,11/16/2021,4,7,2502,2502,Iseult,Iseult,,,3/7/2021,2,B    ,Filly,,WN,,,,Upstart,Upstart,Glinda,Glinda,,,,,,,,,,"Denali Stud, Agent XXVIII ",,,,Sycamore,,,,50000,,,,,T,2021
